"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"MG",22159,2002-01-15,812,4.6,22.64,7.77,114.6,11.29,163,1.39,9.17,1.11,3.15,6.24,NA,19,1.28,NA,0.44,NA,15.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.87
"MG",22173,2002-01-22,800,4.94,23.04,7.71,104,10.49,102,1.25,8.27,0.79,2.88,5.52,NA,NA,1.1,NA,0.2,NA,14.58,0.09,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",0.6
"MG",22187,2002-01-29,800,4.94,23.04,7.71,104,9.9,194,1.21,7.16,0.75,2.16,6.55,33,11,1.77,NA,0.32,NA,17.94,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MG",22201,2002-02-05,750,4.69,21.71,7.64,126.5,10.33,156,1.28,8.15,0.83,2.98,9.26,8,9,1.16,NA,0.23,NA,23.72,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.5
"MG",22215,2002-02-12,722,4.52,22.47,7.46,85.8,12.71,168,1.48,10.44,1.02,3.9,7.12,14,5,1.08,NA,0.33,NA,10.87,0.15,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",20.79
"MG",22229,2002-02-19,750,4.41,23.78,7.73,155.7,11.05,87,1.35,9.38,0.8,3.65,7.83,6,NA,0.8,NA,0.15,NA,28.69,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",0.4
"MG",22243,2002-02-26,800,4.43,22.97,7.87,161,11.56,112,1.45,10.3,0.95,4.01,11.54,8,7,0.77,NA,0.21,NA,30.68,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MG",22257,2002-03-05,NA,NA,NA,7.86,164.9,11.46,66,1.36,9.54,1,3.34,4.5,NA,NA,0.73,NA,0.13,NA,28.39,0.07,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",0.92
"MG",22271,2002-03-12,740,4.41,23.07,7.63,130.8,10.33,82,1.23,8.24,0.9,3.17,12.54,6,NA,1.64,NA,0.17,NA,21.52,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.51
"MG",22285,2002-03-19,820,4.55,23.57,7.71,150.4,10.17,53,1.43,8.98,0.87,3.07,12.33,8,15,0.87,NA,0.14,NA,26.59,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.7
"MG",22299,2002-03-26,757,4.14,25.26,7.66,176.4,11.11,44,1.51,10.17,0.94,3.75,12.51,9,8,0.82,NA,0.14,NA,28.08,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.2
"MG",22313,2002-04-02,807,4.31,24.54,7.84,154.5,10.48,79,1.49,9.11,0.89,3.28,11.22,10,8,1.11,NA,0.21,NA,24.92,0.12,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.8
"MG",22327,2002-04-09,NA,NA,NA,7.39,87.6,10.17,145,1.29,6.61,0.84,1.95,8.76,19,22,2.43,NA,0.34,NA,13.47,0.18,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",43.61
"MG",22341,2002-04-16,1100,NA,22,7.16,67.1,8.71,219,1.08,5.66,1.08,1.33,5.16,35,36,3.83,NA,0.42,NA,7.68,0.16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",69.2
"MG",22355,2002-04-23,750,5.52,20.8,7.53,102.8,NA,NA,NA,7.52,0.74,2.02,9.04,11,10,1.16,NA,0.24,NA,17.58,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.3
"MG",22369,2002-04-30,1030,4.69,24,7.77,151.7,11.78,89,1.59,9.52,0.84,3.28,4.24,9,11,0.97,NA,0.12,NA,23.28,0.02,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.7
"MG",22383,2002-05-07,745,5,23.34,7.61,101.5,9.71,49,1.26,7.17,0.79,2.29,7.2,10,5,1.57,NA,0.17,NA,19.11,0.11,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.4
"MG",22397,2002-05-14,800,4.64,23.95,7.77,151,10.67,62,1.42,8.61,0.86,3.18,7.83,8,NA,1.07,NA,0.15,NA,23.35,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",2.1
"MG",22411,2002-05-21,800,4.5,24.83,7.79,147,10.8,47,1.4,8.9,0.74,3.4,7.38,NA,NA,0.97,NA,0.11,NA,25.58,0.06,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",0.8
"MG",22425,2002-05-28,800,5.36,23.23,7.5,91.9,8.97,60,1.14,6.35,0.77,1.88,7.73,10,NA,3.14,NA,0.17,NA,15.17,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",21.33
"MG",22439,2002-06-04,745,NA,NA,7.68,246,9.9,101,1.44,8.07,0.82,2.71,6.71,14,14,0.98,NA,0.18,NA,21.62,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2
"MG",22453,2002-06-11,NA,NA,NA,7.75,146.9,10.33,102,1.32,8.59,0.8,3.16,6.58,10,10,1.15,NA,0.17,NA,22.82,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.7
"MG",22467,2002-06-18,825,NA,25.31,7.88,161.4,10.75,75,1.32,8.7,0.85,3.22,9.86,8,6,1.53,NA,0.16,NA,23.05,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.45
"MG",22481,2002-06-25,1010,NA,26.7,7.77,151.3,10.78,72,1.44,9.08,0.79,3.42,10.92,9,6,0.86,NA,0.12,NA,15.49,0.04,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1
"MG",22495,2002-07-02,NA,NA,NA,7.82,181.8,10.82,51,1.4,9.5,0.85,3.67,11.06,7,5,1.08,NA,0.11,NA,18.89,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.93
"MG",22509,2002-07-09,800,4.47,25.86,7.83,164.4,10.48,68,1.3,8.98,0.81,3.44,8.83,6,7,1.33,NA,0.15,NA,14.79,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.7
"MG",22523,2002-07-16,730,4.34,26.33,7.77,157,11.25,49,1.48,9.54,0.88,3.68,9.26,NA,7,0.95,NA,0.1,NA,15.86,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.76
"MG",22537,2002-07-23,740,4.26,26.65,7.78,151.8,11.12,51,1.49,9.53,0.82,3.57,6.67,9,7,1.09,NA,0.12,NA,18.29,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.8
"MG",22551,2002-07-30,800,4.3,26.35,7.67,107.6,11.23,54,1.38,8.68,0.79,3.17,12.97,7,8,1.54,NA,0.11,NA,20.18,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.3
"MG",22565,2002-08-06,800,4.21,26.33,7.76,134.5,14.24,74,1.96,9.5,0.96,3.58,9.69,NA,6,1.26,NA,0.13,NA,24.84,0.06,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.7
"MG",22579,2002-08-13,810,3.94,26.05,7.77,114.9,12.7,71,1.72,7.96,0.74,2.86,11.7,7,7,2.09,NA,0.15,NA,20.38,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.6
"MG",22593,2002-08-20,745,3.97,26.37,7.86,107.2,9.27,68,1.27,7.63,0.66,2.56,7.94,10,24,1.73,NA,0.15,NA,22.18,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.62
"MG",22607,2002-08-27,745,4.08,26.17,7.63,121.7,9.59,101,1.28,8.2,0.9,2.84,8.75,8,26,1.63,NA,0.19,NA,23.4,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4
"MG",22621,2002-09-03,737,4.02,25.26,7.62,124.8,9.81,71,1.42,7.87,0.74,2.71,10.82,24,26,1.45,NA,0.18,NA,23.75,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",27
"MG",22635,2002-09-10,800,3.91,25.98,7.17,119.2,9.66,61,1.31,7.38,0.66,2.41,11.33,7,19,2.36,NA,0.15,NA,23.41,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.38
"MG",22649,2002-09-17,750,4.15,24.62,7.46,111.1,9.58,129,1.48,6.94,0.75,2.19,12.99,12,17,2.01,NA,0.2,NA,17.91,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.2
"MG",22663,2002-09-24,800,4.99,25.01,7.17,96.8,9.65,117,1.47,6.76,1.2,2.4,12.47,12,27,2.56,NA,0.18,NA,20.07,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",21
"MG",22677,2002-10-01,738,3.92,25.59,7.74,139.5,11.03,106,1.59,8.2,0.87,3.2,15.58,NA,20,1.51,NA,0.16,NA,25.28,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",2
"MG",22691,2002-10-08,752,3.89,25.34,7.52,174.3,10.79,113,1.52,8.39,0.74,3.29,9.22,NA,19,1.1,NA,0.17,NA,28.12,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.82
"MG",22705,2002-10-15,750,3.92,25.16,7.79,156.6,10.2,99,1.46,8.93,0.83,3.53,11.32,11,12,1.1,NA,0.16,NA,23.56,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.1
"MG",22719,2002-10-22,737,4.24,24.04,7.4,116.6,8.26,132,1.14,6.77,0.81,2.45,10.89,11,15,2.78,NA,0.23,NA,17.46,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MG",22733,2002-10-29,740,4.2,24.33,7.68,128.3,10.77,174,1.42,8.28,0.97,3.1,9.51,38,22,1.39,NA,0.25,NA,22.98,0.04,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.7
"MG",22747,2002-11-05,800,3.99,24.21,7.66,126.4,9.91,116,1.37,7.78,0.73,3.1,15.27,8,17,1.45,NA,0.18,NA,23.99,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.8
"MG",22761,2002-11-12,810,4.32,24.05,7.58,130.1,9.47,146,1.32,7.1,0.99,2.7,13.43,9,NA,1.88,NA,0.3,NA,22.61,0.14,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",11.78
"MG",22775,2002-11-19,NA,NA,NA,7.7,125.5,10.02,201,1.32,7.66,1.16,2.86,11.81,26,22,2.87,NA,0.37,NA,19.65,0.14,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",34.67
"MG",22789,2002-11-26,756,3.37,24.2,7.87,164.3,10.5,108,1.32,8.86,0.91,3.69,7.85,7,14,1.13,NA,0.19,NA,24.92,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.1
"MG",22803,2002-12-03,813,4.08,23.34,7.67,126.7,8.23,105,1.11,7.47,0.76,2.61,10.01,10,14,1.41,NA,0.22,NA,23.53,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.9
"MG",22817,2002-12-10,730,3.89,23.23,7.69,141.6,13.2,247,1.86,9.45,1.19,3.44,11.36,35,39,1.55,NA,0.4,NA,21.21,0.12,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.6
"MG",22831,2002-12-17,757,3.9,22.53,7.82,123.1,10.16,138,1.25,8.1,1,3.09,5.52,NA,NA,1.06,NA,0.23,NA,23.8,0.09,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",2.1
"MG",22845,2002-12-24,735,4,23.03,7.86,112.3,10.19,169,1.27,7.93,0.77,2.78,8.07,8,17,1.52,NA,0.31,NA,22.03,0.13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.67
"MG",22859,2002-12-31,744,3.89,22.8,7.75,144.1,10.1,174,1.31,8.46,0.87,3.01,9.48,9,13,1.17,NA,0.35,NA,24.94,0.17,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.2
"MG",22873,2003-01-07,1105,3.89,26,7.97,124.2,10.17,163,1.33,8.25,1,2.79,9.88,8,14,1.63,NA,0.25,NA,22.24,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.2
"MG",22887,2003-01-14,813,3.79,22.82,7.69,156.7,10.49,96,1.42,3.79,NA,NA,4.03,NA,19,0.78,NA,0.16,NA,25.41,0.07,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.74
"MG",22901,2003-01-21,737,3.95,22.03,7.75,126,9.84,94,1.41,4.47,0.56,1.17,3.34,7,28,1.05,NA,0.15,NA,25.17,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.8
"MG",22915,2003-01-28,740,4,22.29,7.21,130.2,7.62,71,NA,7.01,0.91,2.66,14.54,58,16,1.35,NA,0.29,NA,22.49,0.16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.1
"MG",22929,2003-02-04,758,5.48,22.16,7.55,96.6,6.46,165,1.04,4.98,0.96,1.72,10.05,27,24,3.21,NA,0.32,NA,16.56,0.13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",163.33
"MG",22943,2003-02-11,750,4.5,22.5,7.6,123.7,9.55,88,1.28,6.72,0.7,2.56,17.84,7,21,1.21,NA,0.14,NA,22.78,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.9
"MG",22957,2003-02-18,753,3.99,22.82,7.58,139.1,10.83,105,1.26,7.67,0.72,2.75,10.1,8,10,2.07,NA,0.17,NA,18.49,0.06,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.65
"MG",22971,2003-02-25,822,3.88,22.93,7.74,167.2,10.73,77,1.27,9.17,0.88,3.48,15.5,NA,18,0.82,NA,0.12,NA,25.47,0.04,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1.9
"MG",22985,2003-03-04,758,3.86,23.38,7.42,173.9,10.79,45,1.4,10.76,0.66,4.04,15.8,NA,17,0.75,NA,0.09,NA,26.25,0.04,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",1
"MG",22999,2003-03-11,803,3.78,23.33,7.57,171.1,8.88,44,1.31,9.48,0.78,2.89,12.01,7,19,0.91,NA,0.12,NA,26.29,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.2
"MG",23013,2003-03-18,1100,3.66,26,8.13,173.9,10.83,9,1.36,11.27,0.72,4.14,8.6,7,21,1.06,NA,0.08,NA,26.54,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.83
"MG",23027,2003-03-25,1140,3.61,28.2,8.25,142.9,10.79,13,1.37,9.25,0.75,3.41,8.69,13,15,1.43,NA,0.15,NA,26.45,0.13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.3
"MG",23041,2003-04-01,1030,3.74,25.23,8.48,158.7,10.86,22,1.4,9.46,0.88,3.75,10.33,NA,17,1.11,NA,0.1,NA,25.05,0.07,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",0.92
"MG",23055,2003-04-08,1300,3.86,27.9,8.07,165.3,11.91,180,1.88,8.56,1.05,3.23,16.05,15,16,1.61,NA,0.28,NA,23.39,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.3
"MG",23069,2003-04-15,1300,3.86,27.9,7.77,150.8,11.63,124,1.56,7.78,0.92,2.8,11.53,15,18,2.09,NA,0.24,NA,20.37,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.33
"MG",23084,2003-04-22,1035,NA,23.69,7.58,134.4,10.62,190,1.51,8.71,1.68,3.61,12.47,48,50,3.38,NA,0.37,NA,18.07,0.13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",49.71
"MG",23100,2003-04-29,1135,NA,25.53,7.99,134.7,10.82,108,1.52,8.93,1.06,3.4,8.88,8,11,0.99,NA,0.16,NA,21.84,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.7
"MG",23116,2003-05-06,1128,NA,26.79,8.04,174.5,11.64,44,1.66,10.08,1.13,4.18,11.58,10,18,1.04,NA,0.1,NA,23.12,0.04,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.4
"MG",23132,2003-05-13,1216,4.28,26.33,7.54,177,11.27,29,1.48,7.68,0.88,3.34,4.55,8,18,1.05,NA,0.11,NA,21.16,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.35
"MG",23148,2003-05-20,1240,4.38,26.95,7.66,123,9.84,83,1.39,6.51,0.9,2.72,4.44,12,11,1.51,NA,0.17,NA,20.62,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.2
"MG",23164,2003-05-27,1149,4.42,26.43,7.72,152.2,9.86,134,1.38,6.64,1.2,2.62,4.73,5,18,0.88,NA,0.18,NA,22.58,0.04,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.18
"MG",23180,2003-06-03,1122,4.65,26.41,7.15,128,10,86,1.37,6.4,0.8,2.67,5.48,7,15,4.97,NA,0.13,NA,20.43,0.03,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.05
"MG",23196,2003-06-10,1032,4.4,25.56,7.42,111.9,8.98,60,1.26,5.38,0.72,2.03,4.26,9,12,1.45,NA,0.11,NA,18.04,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.6
"MG",23212,2003-06-17,1143,4.44,25.83,7.36,124.2,9.5,38,1.29,7.25,0.84,2.45,5.62,NA,NA,1.26,NA,0.18,NA,17.95,0.14,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",1.9
"MG",23228,2003-06-24,1053,4.4,22.15,7.32,141.2,4.58,31,0.93,4.12,0.33,1.39,5.44,NA,NA,1.05,NA,0.08,NA,NA,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",1.6
"MG",23244,2003-07-01,1100,4.24,28,8.37,175.3,11.32,NA,1.56,9.45,0.86,3.45,6.62,7,NA,1.25,NA,0.08,NA,18.69,0.07,"NA","BDL","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",9.38
"MG",23260,2003-07-08,1140,4.25,27.33,7.63,143.5,10.77,NA,1.47,8.8,0.7,3.11,5.58,NA,NA,1.22,NA,NA,NA,17.08,0.03,"NA","BDL","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","BDL","NA","NA",0.9
"MG",23276,2003-07-15,1130,4.32,27.55,7.25,111.2,10.7,109,1.66,8.02,0.91,3.04,7.37,12,NA,1.51,NA,0.12,NA,16.51,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","BDL",1.33
"MG",23292,2003-07-22,1057,4.82,23.38,7.19,131.6,10.73,66,1.51,8.08,0.94,2.57,7.14,11,8,1.69,NA,0.15,NA,12.1,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.57
"MG",23308,2003-07-29,1055,4.34,26.19,7.4,124.1,10.06,46,1.3,7.32,0.74,2.33,7.34,11,NA,1.7,NA,0.15,NA,11.3,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1
"MG",23324,2003-08-05,759,4.27,27.67,7.42,150.6,9.76,69,1.45,7.28,0.79,2.68,6.1,10,NA,0.87,NA,0.11,NA,17.75,0.03,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",0.1
"MG",23340,2003-08-12,809,4.28,25.56,7.76,130.9,10.21,38,1.47,8.02,0.77,2.86,6.53,18,NA,0.82,NA,0.1,NA,19.55,0.04,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",0.2
"MG",23356,2003-08-19,810,4.43,25.2,7.28,137.5,9.7,113,1.44,7.74,0.92,2.57,6.51,12,NA,1.9,NA,0.21,NA,11.9,0.08,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",4
"MG",23372,2003-08-26,815,5.37,24.23,7.37,58.1,6.26,81,0.92,5.05,0.6,1.18,4.98,8,8,2.58,NA,0.19,NA,9.98,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",31
"MG",23388,2003-09-02,810,4.5,25.46,7.62,124.5,8.15,85,1.22,7.22,0.67,2.49,5.08,10,8,1.04,NA,0.13,NA,19.69,0.03,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1
"MG",23404,2003-09-09,810,4.61,24.02,6.98,123.2,8.21,139,1.28,6.72,0.71,2.27,9.77,NA,8,2.44,NA,0.24,NA,16.04,0.09,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",2.86
"MG",23420,2003-09-16,745,5.08,24.57,7.11,96.8,7.39,124,1.03,6.17,0.93,1.96,7.82,17,29,4.23,NA,0.3,NA,13.43,0.16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",16.8
"MG",23436,2003-09-23,747,4.54,24.45,7.3,144.5,9.7,171,1.37,7.88,0.81,2.76,6.37,9,14,1.32,NA,0.3,NA,18.19,0.12,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.6
"MG",23452,2003-09-30,741,4.47,25.27,7.17,149.7,10.13,121,1.39,8.74,0.77,3.11,7.39,8,15,1.15,NA,0.18,NA,23.85,0.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.27
"MG",23468,2003-10-07,715,4.25,24.89,7.28,167.5,11.37,171,1.62,8.89,0.92,3.58,15.27,16,10,0.87,NA,0.18,NA,22.34,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","BDL",NA
"MG",23484,2003-10-14,757,4.39,23.5,7.32,132.7,9.33,125,1.38,7.87,0.83,3.02,10.34,8,9,1.28,NA,0.23,NA,16.56,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.63
"MG",23500,2003-10-21,755,4.46,24.5,6.76,158.5,10.28,140,1.48,8.63,0.87,3.24,10.02,8,7,1.27,NA,0.26,NA,18.22,0.11,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.4
"MG",23516,2003-10-28,757,4.22,24,7.12,99,10.15,132,1.52,7.89,0.87,3.38,15.82,10,12,1.29,NA,0.14,NA,21.58,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","BDL",1.01
"MG",23532,2003-11-04,754,4.49,24.29,6.85,135.2,8.83,141,1.28,7.48,1.07,2.66,4.37,NA,9,2.23,NA,0.29,NA,19.95,0.15,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",6.8
"MG",23548,2003-11-12,743,5.03,23.4,7.09,92.5,7.73,170,1.07,5.66,0.98,2.28,8.78,NA,13,1.09,NA,0.23,NA,12.42,0.06,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",13.85
"MG",23564,2003-11-18,745,5,23.32,6.72,89.8,7.99,59,1.06,6.17,0.71,1.97,8.51,NA,9,1.21,NA,0.25,NA,15.92,0.19,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",11.39
"MG",23580,2003-11-25,750,4.65,22.68,6.94,105.5,7.75,227,1.1,6.39,0.86,2.29,8.21,11,10,1.35,NA,0.46,NA,14.71,0.22,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10.88
"MG",23596,2003-12-02,807,4.29,22.34,7.11,132.1,9.51,172,1.24,7.47,0.97,3.42,13.13,12,6,1.38,NA,0.28,NA,17.83,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MG",23612,2003-12-09,752,4.63,22.39,6.83,102.6,9.67,207,1.3,5.72,0.7,1.91,7.63,8,6,1.46,NA,0.29,NA,13.98,0.07,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6
"MG",23628,2003-12-16,759,4.35,22.76,7.04,114.6,10.08,176,1.24,8.9,0.84,3.39,14.38,NA,9,0.84,NA,0.23,NA,17.71,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",3.2
"MG",23644,2003-12-23,739,4.15,22.6,7.41,170.7,11.47,180,1.21,8.72,0.97,3.5,5.96,8,NA,1.15,NA,0.2,NA,20.04,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","BDL",0.17
"MG",23660,2003-12-30,744,4.38,20.35,7.01,123.3,9.77,158,1.15,7.2,0.83,2.59,4.98,14,8,0.98,NA,0.3,NA,17.32,0.13,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.33
"MG",23676,2004-01-07,745,4.4,20,6.97,112.5,10.24,199,1.13,7.18,0.99,2.49,6.28,81,17,1.96,NA,0.27,NA,15.74,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","BDL",8.14
"MG",23692,2004-01-13,805,4.17,21.83,7.32,145.2,11,182,1.15,8.71,1.14,3.65,14.49,NA,34,1.2,NA,0.36,NA,18.61,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.3
