"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"RES4",23946,2004-05-04,1115,7.2,21.9,6,38,7.42,29,0.6,4.2,0.42,0.98,2.06,12,13,3.52,NA,0.16,NA,3.94,0.12,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",58.89
"RES4",23962,2004-05-11,1106,7,22.1,6.23,39,8.16,22,0.65,5.01,0.23,1.18,1.94,NA,8,3.02,NA,0.09,NA,4.58,0.06,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",14.66
"RES4",23978,2004-05-18,1120,4.78,23.2,6.65,57.1,8.85,42,0.62,5.94,0.28,1.91,3.62,NA,6,2.07,NA,0.09,NA,7.65,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA",9.09
"RES4",23994,2004-05-25,1127,4.9,23.3,6.68,53.2,NA,146,NA,15.66,0.87,4.16,4.96,7,5,2.78,NA,0.16,NA,7.57,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","BDL",8.83
"RES4",24010,2004-06-01,1156,4.12,25.9,7.14,110.9,9.63,62,0.59,7.85,0.31,4.03,5.37,7,4,0.88,NA,0.09,NA,17.78,0.03,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.3
"RES4",24026,2004-06-08,1140,4.4,25.1,7.09,76.7,8.77,26,0.64,6.17,0.43,2.76,4.34,NA,NA,2.32,NA,0.13,NA,12.01,0.1,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",2.43
"RES4",24042,2004-06-15,1134,4.05,25.2,6.65,107.1,9.42,22,0.56,8.02,NA,3.77,4.87,5,11,1.3,NA,0.11,NA,17.11,0.08,"NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.3
"RES4",24058,2004-06-22,1144,4,26.1,7.47,108.1,9.22,25,0.52,8.74,0.56,3.42,4.01,NA,NA,1.2,NA,0.07,NA,17.97,0.05,"NA","NA","NA","NA","NA","NA","NA","BDL","BDL","NA","NA","NA","NA","NA",1.5
"RES4",24074,2004-06-29,1129,4,25.8,6.79,85.6,9.63,17,0.65,7.63,0.44,3.66,6.03,14,NA,2.26,NA,0.12,NA,12.43,0.09,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.3
"RES4",24090,2004-07-06,1141,3.9,23.2,7.13,101.4,10.54,60,0.61,8.6,0.88,4.19,6.35,11,NA,2.02,NA,0.2,NA,17.49,0.13,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",8.5
